발생년도,시도,시군구,전체발생량,총계_재활용,총계_소각,총계_매립,총계_기타
2009,경북,청송군,315.3,131.2,0.0,7.0,177.10000000000002
2009,대구,북구,183.0,275.3,107.9,42.3,0.0
2013,전남,신안군,30.0,276.3,40.5,1.9,0.0
2013,전북,임실군,107.0,69.9,11.2,42.6,0.0
2012,서울,노원구,270.5,300.1,0.0,7.4,0.0
2010,부산,동래구,160.9,173.7,24.6,9.6,0.0
2011,충남,보령시,326.1,21.2,37.4,30.3,237.20000000000005
2013,강원,철원군,333.4,7.8,175.3,0.0,150.29999999999995
2012,인천,계양구,12.0,195.4,122.9,11.6,0.0
2010,부산,연제구,304.9,33.5,90.5,68.8,112.09999999999998
2009,서울,관악구,675.9,128.6,12.7,125.6,408.9999999999999
2010,강원,강릉시,627.0,21.2,96.2,3.1,506.49999999999994
2009,경기,하남시,34.1,33.5,9.1,42.1,0.0
2011,충남,공주시,442.0,202.0,89.8,3.0,147.2
2013,전북,익산시,295.0,13.8,0.0,0.0,281.2
2010,경남,의령군,221.3,156.3,0.0,17.8,47.2
2010,충북,단양군,232.8,33.6,9.8,11.5,177.9
2010,서울,성북구,324.3,44.4,34.0,0.0,245.90000000000003
2009,경북,포항시,961.2,74.4,5.9,12.8,868.1000000000001
2013,울산,남구,76.5,270.8,20.2,3.9,0.0
2011,강원,정선군,59.7,598.9,25.5,78.9,0.0
2013,부산,해운대구,225.1,24.1,16.2,18.0,166.8
2011,충남,당진시,195.8,121.0,74.2,25.8,0.0
2009,경기,연천군,190.3,13.9,66.2,11.5,98.7
2009,충남,서산시,781.8,42.2,19.4,3.7,716.4999999999999
2010,경기,과천시,43.3,230.3,38.1,1.3,0.0
2013,경북,고령군,308.9,110.2,17.1,10.9,170.7
2009,경남,의령군,209.7,17.5,6.4,25.9,159.89999999999998
2010,충남,예산군,19.1,61.9,92.0,12.1,0.0
2009,경남,하동군,77.1,270.8,0.0,9.0,0.0
2011,전북,정읍시,208.6,15.9,0.0,48.3,144.39999999999998
2010,광주,북구,16.8,22.1,28.2,9.8,0.0
2011,서울,중구,163.3,243.4,4.3,19.6,0.0
2013,강원,원주시,96.1,231.2,49.6,57.6,0.0
2012,경남,산청군,133.7,247.4,38.7,10.3,0.0
2010,부산,중구,45.3,216.4,10.6,5.7,0.0
2009,경남,함안군,105.1,325.7,4.1,15.6,0.0
2011,경기,평택시,82.9,202.7,86.0,23.3,0.0
2009,경기,양평군,103.1,283.2,17.4,181.0,0.0
2013,대전,유성구,400.0,243.4,22.0,22.6,112.0
2011,경기,이천시,138.0,91.0,33.7,19.0,0.0
2011,경남,진주시,225.8,5.7,35.4,0.0,184.70000000000002
2013,부산,부산진구,34.1,24.2,19.7,63.0,0.0
2012,서울,성북구,409.4,161.8,0.0,1.0,246.59999999999997
2010,부산,연제구,360.6,159.0,37.1,74.4,90.10000000000002
2012,경북,경주시,49.3,14.7,0.0,49.1,0.0
2010,경기,부천시,185.1,97.8,94.7,4.9,0.0
2013,강원,춘천시,79.9,39.0,29.9,7.2,3.800000000000007
2012,광주,광산구,47.5,251.8,4.5,2.2,0.0
2009,대전,중구,144.3,6.5,13.4,25.3,99.10000000000001
2009,전남,고흥군,14.3,34.2,34.5,2.9,0.0
2012,경기,오산시,78.9,63.1,37.1,21.7,0.0
2009,경기,용인시,177.8,17.6,87.5,13.5,59.20000000000002
2013,울산,남구,95.5,21.7,176.0,46.3,0.0
2011,대구,동구,236.9,26.6,12.0,34.3,164.0
2012,전남,신안군,300.7,14.3,15.9,8.8,261.7
2012,대구,북구,207.4,39.1,14.0,13.5,140.8
2013,경북,청송군,93.4,38.9,62.2,15.0,0.0
2012,강원,양양군,15.7,8.5,51.4,85.3,0.0
2012,전북,순창군,205.3,237.1,16.7,68.9,0.0
2011,부산,수영구,88.3,218.7,0.0,82.9,0.0
2009,경남,함안군,45.7,16.8,78.0,64.8,0.0
2009,인천,동구,160.9,74.8,12.0,1.3,72.80000000000001
2010,서울,성동구,90.0,139.8,124.6,36.6,0.0
2011,강원,화천군,31.3,41.4,17.5,0.3,0.0
2013,경기,안양시,49.9,165.4,89.9,68.8,0.0
2010,경기,수원시,197.2,36.3,111.6,8.6,40.69999999999998
2009,경남,진주시,403.2,29.8,8.7,8.4,356.3
2011,전남,해남군,902.0,8.9,124.0,18.0,751.1
2011,충북,진천군,129.9,48.1,45.3,91.1,0.0
2009,인천,부평구,451.3,426.1,15.0,120.8,0.0
2013,제주,제주시,11.2,16.7,12.0,4.4,0.0
2011,서울,동작구,43.6,18.0,50.3,36.6,0.0
2011,전북,전주시,305.7,211.7,31.8,18.3,43.900000000000006
2012,전북,고창군,19.9,71.4,17.5,1.7,0.0
2010,부산,해운대구,377.4,6.0,33.1,12.3,325.99999999999994
2012,강원,양구군,39.3,16.8,8.4,9.7,4.399999999999997
2010,강원,원주시,59.7,8.5,88.8,6.3,0.0
2009,충북,청주시,339.9,257.6,81.9,145.7,0.0
2011,인천,남동구,280.3,4.6,38.5,1.9,235.29999999999998
2011,전북,임실군,148.3,44.9,5.1,6.3,92.00000000000001
2009,경남,창원시,495.2,330.6,89.1,1.4,74.09999999999997
2011,충남,금산군,43.7,103.7,31.8,40.7,0.0
2012,충북,진천군,37.4,0.0,58.1,0.0,0.0
2009,경기,남양주시,431.5,326.7,19.2,22.4,63.20000000000001
2012,충남,부여군,49.8,256.4,10.4,236.0,0.0
2011,전남,영광군,269.6,9.2,17.9,152.7,89.80000000000004
2013,인천,연수구,25.7,234.6,38.0,1.4,0.0
2009,인천,중구,16.2,544.8,61.9,13.7,0.0
2012,울산,남구,380.1,18.5,67.9,18.6,275.1
2009,경남,의령군,447.0,64.5,31.0,31.1,320.4
2009,경북,예천군,245.9,152.2,24.3,40.7,28.700000000000017
2013,전남,구례군,85.1,585.2,0.0,26.4,0.0
2013,충남,서산시,147.6,202.2,75.2,120.5,0.0
2011,서울,강서구,227.4,80.9,5.8,6.4,134.29999999999998
2011,경남,사천시,82.1,19.0,61.3,1.5,0.29999999999999716
2011,경남,진주시,78.9,181.0,84.2,11.1,0.0
2009,서울,서대문구,37.1,96.3,103.1,28.8,0.0
2011,서울,동작구,65.6,7.2,7.2,14.5,36.69999999999999
2012,대전,동구,183.0,117.3,114.6,10.5,0.0
2010,경남,거창군,245.4,197.0,20.4,18.0,10.000000000000007
2009,대구,수성구,390.3,472.2,18.9,45.9,0.0
2013,충남,서천군,28.8,188.1,31.5,106.0,0.0
2011,전남,구례군,614.8,154.0,97.9,29.2,333.7
2011,전북,부안군,369.0,121.1,81.7,22.3,143.89999999999998
2009,강원,양구군,160.0,222.6,51.4,23.4,0.0
2011,인천,남동구,32.4,205.4,19.7,63.8,0.0
2010,서울,동대문구,195.3,20.2,12.7,4.4,158.00000000000003
2011,서울,마포구,29.4,110.0,23.0,6.4,0.0
2011,충북,증평군,77.8,41.5,134.9,0.4,0.0
2010,경기,고양시,828.0,14.0,79.6,15.5,718.9
2010,전남,영광군,17.3,46.9,76.4,1.6,0.0
2009,경남,합천군,49.1,7.2,1.3,56.7,0.0
2010,전북,임실군,15.9,44.9,61.7,5.5,0.0
2009,부산,서구,12.6,391.4,0.0,22.2,0.0
2009,서울,중랑구,44.9,2.2,61.6,16.4,0.0
2011,충북,영동군,435.9,35.6,24.0,26.0,350.29999999999995
2011,전남,보성군,200.2,28.6,57.5,20.3,93.8
2013,경남,산청군,212.7,31.2,0.0,25.0,156.5
2013,서울,중구,50.0,487.4,67.1,40.6,0.0
2009,경기,안양시,101.7,117.3,0.3,23.7,0.0
2012,전북,군산시,30.7,11.6,41.0,98.1,0.0
2013,인천,청라경제청,226.6,14.7,36.6,34.7,140.60000000000002
2011,경북,예천군,419.7,130.9,75.2,29.1,184.49999999999997
2009,서울,송파구,79.7,124.0,29.9,5.8,0.0
2010,서울,양천구,119.9,25.4,12.3,12.6,69.60000000000001
2010,경기,용인시,40.3,18.6,121.0,24.6,0.0
2011,충남,논산시,159.7,153.0,20.4,8.4,0.0
2010,전남,함평군,43.2,24.1,0.0,54.7,0.0
2010,경북,칠곡군,61.8,36.3,11.2,36.8,0.0
2010,충북,괴산군,451.1,24.1,36.2,11.0,379.8
2009,경북,칠곡군,328.9,622.3,0.0,0.0,0.0
2011,경기,부천시,1118.1,146.1,23.3,12.0,936.6999999999999
2009,서울,금천구,254.1,12.3,23.5,0.6,217.7
2010,서울,동작구,218.7,63.3,36.0,19.7,99.69999999999997
2012,강원,홍천군,95.8,20.0,77.8,29.1,0.0
2011,경북,김천시,404.4,21.2,17.1,8.2,357.9
2012,경북,울진군,33.0,16.0,31.3,8.7,0.0
2012,경북,봉화군,68.9,211.8,85.2,23.5,0.0
2009,부산,사상구,188.7,6.9,35.4,18.0,128.39999999999998
2009,부산,수영구,68.9,23.5,309.4,38.1,0.0
2010,전남,영암군,157.1,11.6,0.0,44.5,101.0
2011,부산,남구,95.8,74.3,8.1,11.5,1.9000000000000004
2011,강원,고성군,185.1,5.1,88.5,17.6,73.9
2009,강원,춘천시,239.2,2.3,0.0,12.0,224.89999999999998
2013,경북,영양군,345.5,136.6,99.1,11.7,98.10000000000001
2009,부산,서구,434.1,71.9,36.0,72.3,253.90000000000003
2009,강원,강릉시,39.2,58.9,2.7,10.9,0.0
2012,전남,영암군,53.9,14.0,363.0,1.8,0.0
2013,경기,이천시,61.6,202.2,51.4,0.8,0.0
2012,경북,안동시,336.7,6.6,133.9,169.0,27.19999999999996
2012,울산,북구,165.3,158.0,25.7,27.6,0.0
2013,경북,안동시,113.9,190.3,67.1,0.4,0.0
2009,서울,구로구,63.0,82.7,184.0,11.5,0.0
2011,대구,달성군,684.0,243.4,156.2,8.3,276.1
2011,경남,합천군,214.4,153.6,0.0,23.4,37.40000000000001
2013,경기,부천시,126.3,22.2,23.9,8.1,72.1
2012,경북,울릉군,98.3,17.5,0.0,25.9,54.9
2013,강원,횡성군,65.4,148.3,0.0,0.8,0.0
2012,서울,강남구,401.2,9.8,89.1,30.1,272.19999999999993
2009,경기,안성시,147.6,15.8,12.6,44.4,74.79999999999998
2009,울산,남구,337.5,26.6,115.1,1.4,194.39999999999998
2012,충남,서산시,249.4,156.8,86.8,35.5,0.0
2011,충남,태안군,27.0,241.7,34.2,37.4,0.0
2012,인천,서구,194.9,329.4,4.4,3.9,0.0
2010,경북,김천시,384.0,402.2,36.0,5.2,0.0
2011,전남,함평군,290.2,197.0,15.9,8.9,68.39999999999998
2012,충남,청양군,341.4,5.1,38.3,0.0,297.99999999999994
2011,경기,고양시,42.7,0.0,18.3,0.0,24.400000000000002
2011,전남,영암군,127.6,69.0,20.4,3.0,35.199999999999996
2009,서울,강남구,70.9,12.5,41.0,8.5,8.900000000000006
2012,경기,연천군,401.8,15.9,68.6,29.7,287.6000000000001
2009,전북,순창군,175.7,176.7,19.6,3.3,0.0
2011,대전,중구,156.2,26.6,58.9,0.0,70.69999999999999
2009,부산,해운대구,138.4,336.8,0.4,9.7,0.0
2009,부산,북구,115.6,55.4,20.0,12.0,28.199999999999996
2011,대구,북구,691.1,13.8,7.0,113.9,556.4000000000001
2009,경기,부천시,42.2,5.5,94.7,6.5,0.0
2009,전남,구례군,362.1,24.3,2.3,11.7,323.8
2013,충남,서천군,63.4,26.6,13.6,88.9,0.0
2010,경남,고성군,85.1,15.5,0.0,0.0,69.6
2010,경기,과천시,31.3,352.6,54.3,157.4,0.0
2009,서울,양천구,290.4,3.1,6.4,17.6,263.29999999999995
2013,강원,인제군,34.5,12.3,27.0,6.2,0.0
2009,강원,화천군,30.5,34.2,10.2,3.0,0.0
2009,경기,성남시,37.0,7.8,70.4,72.4,0.0
2013,대전,동구,271.9,22.2,31.3,1.5,216.89999999999998
2012,부산,수영구,295.0,27.0,15.2,13.0,239.8
2009,서울,금천구,23.6,218.5,29.5,6.3,0.0
2012,경북,군위군,64.8,39.1,176.6,45.2,0.0
2009,전남,신안군,35.7,43.2,93.8,23.1,0.0
2010,전북,무주군,21.8,269.7,11.2,8.2,0.0
2010,서울,관악구,166.2,201.8,31.4,12.2,0.0
2012,전남,순천시,197.2,42.4,220.0,120.8,0.0
2009,경남,함안군,30.1,10.6,13.0,91.4,0.0
2010,부산,서구,345.5,226.8,45.7,91.1,0.0
2011,서울,중구,39.8,82.6,177.0,9.2,0.0
2011,경기,이천시,389.2,501.6,0.0,18.9,0.0
2009,경북,봉화군,132.8,10.5,8.7,6.5,107.10000000000001
2011,부산,수영구,246.8,17.1,0.0,61.6,168.10000000000002
2010,경남,사천시,475.5,21.7,56.2,22.8,374.8
2010,인천,계양구,30.7,31.2,110.0,0.0,0.0
2009,경기,양평군,29.5,307.0,6.3,25.4,0.0
2010,충북,충주시,227.4,12.5,41.9,4.5,168.5
2012,서울,서대문구,64.8,190.3,71.0,3.6,0.0
2012,충북,청주시,24.4,622.3,7.5,56.7,0.0
2013,전남,장성군,244.3,41.3,16.7,71.6,114.70000000000002
2012,경북,영천시,561.1,42.3,89.9,2.2,426.7000000000001
2011,경북,칠곡군,330.4,45.9,11.1,18.5,254.89999999999998
2013,인천,계양구,122.7,267.0,129.8,3.1,0.0
2010,제주,서귀포시,107.6,143.4,0.0,6.7,0.0
2012,부산,동구,624.7,45.1,37.2,117.0,425.4
2012,광주,북구,152.3,219.8,53.5,28.3,0.0
2009,울산,중구,15.5,27.1,6.2,68.1,0.0
2013,경북,울릉군,46.9,404.5,0.0,23.1,0.0
2010,경북,구미시,34.5,47.1,81.9,26.2,0.0
2009,전남,장성군,39.4,15.0,89.8,5.2,0.0
2011,전남,나주시,365.0,11.8,78.0,20.7,254.5
2012,강원,정선군,92.2,292.1,90.6,22.3,0.0
2013,경기,화성시,302.7,195.1,53.7,28.8,25.09999999999999
2013,부산,기장군,334.4,8.3,11.8,18.5,295.79999999999995
2010,경남,합천군,376.4,117.3,0.0,44.6,214.49999999999997
2012,서울,성동구,257.3,81.3,10.0,157.4,8.599999999999994
2011,전남,완도군,231.0,104.4,95.3,83.7,0.0
2012,전북,완주군,21.1,9.1,62.1,0.0,0.0
2011,경기,구리시,280.3,21.4,187.7,8.9,62.30000000000005
2010,경기,동두천시,31.1,96.4,29.4,8.9,0.0
2009,대구,북구,93.2,19.4,10.2,21.7,41.900000000000006
2013,전남,장성군,53.6,118.5,96.1,17.0,0.0
2009,전북,진안군,346.9,155.0,62.7,44.1,85.1
2013,경기,구리시,27.6,149.0,55.1,8.1,0.0
2009,서울,중랑구,42.9,351.3,32.0,14.0,0.0
2012,경남,양산시,54.6,22.9,309.4,67.6,0.0
2011,경기,수원시,209.3,25.6,90.0,6.9,86.80000000000001
2012,전남,함평군,365.2,27.3,76.9,13.5,247.5
2010,충북,단양군,400.4,191.5,64.9,34.1,109.89999999999998
2013,전남,영광군,286.9,110.7,14.9,13.2,148.1
2013,경북,경산시,186.8,102.5,87.2,7.0,0.0
2013,전남,곡성군,189.8,144.9,89.6,17.6,0.0
2010,충남,서산시,295.0,12.4,0.0,3.4,279.20000000000005
2010,경기,의왕시,31.3,7.8,0.0,0.0,23.5
2011,서울,동작구,488.4,74.4,458.7,1.0,0.0
2012,경기,성남시,146.8,42.2,61.8,123.2,0.0
2013,전북,무주군,183.7,81.0,6.4,6.2,90.09999999999998
2010,경북,포항시,13.3,8.4,103.1,12.6,0.0
2011,전남,강진군,70.9,139.3,79.6,154.3,0.0
2012,부산,서구,410.6,149.9,103.5,95.7,61.50000000000004
2009,강원,철원군,164.4,213.5,37.7,25.9,0.0
2012,서울,강동구,498.6,170.2,0.0,8.7,319.70000000000005
2011,인천,미추홀구,462.7,38.8,36.7,18.6,368.59999999999997
2013,경북,문경시,288.9,205.0,44.5,46.6,0.0
2011,서울,관악구,159.7,152.7,261.0,28.5,0.0
2009,서울,금천구,28.1,5.2,16.2,14.9,0.0
2011,부산,수영구,209.8,6.6,82.3,103.5,17.40000000000002
2009,서울,양천구,27.1,100.0,101.7,148.1,0.0
2012,인천,연수구,108.6,59.8,11.9,14.9,22.0
2013,부산,연제구,123.6,82.1,12.3,10.5,18.7
2009,전남,화순군,71.1,174.3,5.9,48.5,0.0
2009,인천,미추홀구,204.9,112.5,20.4,33.0,39.0
2009,경남,밀양시,63.2,31.2,78.4,37.3,0.0
2009,울산,남구,377.1,165.2,54.9,11.5,145.50000000000003
2013,부산,동구,250.1,136.0,12.0,56.1,45.99999999999999
2012,경남,통영시,221.3,250.0,100.0,11.1,0.0
2011,충남,당진시,369.7,91.0,20.5,18.3,239.89999999999998
2011,강원,평창군,300.0,372.7,42.2,33.4,0.0
2010,충남,당진시,298.8,165.0,69.6,105.2,0.0
2009,부산,사하구,37.6,175.0,107.7,1.0,0.0
2012,충남,금산군,286.9,10.4,27.9,0.0,248.6
2010,경북,영양군,80.6,30.8,12.9,25.4,11.5
2010,경기,김포시,128.5,46.2,7.5,3.5,71.3
2013,인천,미추홀구,40.7,44.9,197.3,21.3,0.0
2010,경남,창녕군,54.2,6.7,0.0,69.2,0.0
2013,경북,울릉군,330.4,30.8,22.6,8.1,268.8999999999999
2010,충남,아산시,300.8,90.4,121.0,18.6,70.80000000000001
2013,경기,평택시,684.0,6.5,13.4,11.3,652.8000000000001
2009,대구,달서구,53.9,217.0,124.0,3.0,0.0
2013,서울,서초구,24.7,9.0,15.2,4.0,0.0
2010,강원,인제군,392.2,10.5,7.5,12.8,361.4
2011,충북,충주시,70.6,241.7,6.0,18.5,0.0
2012,전남,장흥군,300.0,95.5,11.2,16.5,176.8
2012,인천,미추홀구,420.8,164.6,48.9,11.0,196.30000000000004
2010,경기,의정부시,137.6,25.6,7.4,0.0,104.6
2010,충북,보은군,67.7,175.0,0.0,4.1,0.0
2013,대전,동구,120.2,51.5,76.4,5.5,0.0
2010,광주,북구,290.9,118.6,0.0,0.0,172.29999999999998
2009,서울,성북구,45.3,29.9,29.9,9.6,0.0
2012,경남,사천시,533.8,6.9,249.0,1.2,276.7
2012,서울,강동구,254.4,460.4,57.4,166.2,0.0
2013,경북,영천시,21.7,111.2,134.9,79.2,0.0
2010,경북,영양군,183.3,196.2,9.5,42.0,0.0
2009,경북,영양군,37.0,13.5,16.3,20.6,0.0
2011,경북,성주군,151.7,41.5,89.9,2.9,17.399999999999984
2010,경북,군위군,337.6,7.2,81.7,23.8,224.90000000000003
2012,경기,하남시,223.9,103.7,32.0,4.2,84.0
2011,경북,예천군,378.0,503.7,0.0,11.7,0.0
2009,전남,해남군,30.7,28.6,372.4,16.4,0.0
2013,전남,무안군,369.0,102.7,112.9,16.4,137.0
2009,서울,양천구,48.2,28.0,91.8,12.6,0.0
2010,전남,강진군,13.5,138.3,72.2,61.2,0.0
2013,경북,의성군,357.3,17.7,65.6,81.3,192.7
2012,강원,양구군,284.9,24.2,27.7,83.7,149.3
2009,울산,울주군,284.9,343.9,23.9,48.3,0.0
2009,경기,여주시,146.7,41.9,5.6,5.0,94.19999999999999
2010,부산,연제구,257.3,128.6,48.7,0.0,80.00000000000001
2009,전남,순천시,485.3,32.0,133.9,39.0,280.4
2009,경북,영천시,377.1,48.1,5.8,44.1,279.09999999999997
2010,강원,홍천군,261.4,237.7,7.0,18.5,0.0
2012,부산,수영구,15.1,174.3,6.3,199.6,0.0
2012,경북,영덕군,427.6,77.1,26.6,25.9,298.0
2012,강원,춘천시,57.2,11.0,36.0,0.3,9.900000000000002
2010,서울,구로구,282.0,172.4,19.5,37.4,52.699999999999996
2013,충북,음성군,480.2,259.9,23.8,5.8,190.7
2013,강원,평창군,273.1,33.5,14.0,46.8,178.8
2011,부산,수영구,328.9,23.8,83.3,28.3,193.49999999999994
2013,경북,문경시,157.8,396.8,184.9,4.5,0.0
2012,부산,사하구,74.4,12.0,23.1,95.1,0.0
2011,인천,동구,282.9,149.0,28.6,21.2,84.09999999999998
2009,대구,수성구,144.0,213.7,27.0,34.7,0.0
2012,부산,금정구,162.9,2.3,65.3,8.1,87.2
2013,광주,북구,57.7,178.2,37.2,48.3,0.0
2009,경기,용인시,34.1,41.8,67.2,13.6,0.0
2013,경남,거제시,133.0,75.7,12.7,94.1,0.0
2009,경기,연천군,907.4,247.4,96.1,3.4,560.5
2010,서울,서대문구,138.1,637.1,9.5,63.8,0.0
2010,충남,부여군,29.4,11.1,12.0,13.7,0.0
2009,충남,홍성군,434.3,159.4,0.0,42.3,232.59999999999997
2012,강원,태백시,339.5,181.0,109.2,43.5,5.799999999999997
2010,광주,광산구,53.9,290.7,180.4,5.2,0.0
2011,경남,합천군,971.5,34.2,68.7,75.5,793.0999999999999
2010,서울,성북구,85.3,269.7,20.7,8.8,0.0
2012,대구,달서구,35.7,36.1,65.7,1.1,0.0
2012,경기,안산시,42.8,202.8,30.1,5.2,0.0
2011,대구,동구,216.3,85.5,34.1,169.0,0.0
2011,전남,무안군,30.5,15.4,41.0,13.7,0.0
2011,경기,안산시,39.7,42.2,4.5,1.4,0.0
2013,전북,정읍시,252.7,216.4,117.5,62.2,0.0
2012,서울,영등포구,47.5,236.7,86.0,44.4,0.0
2013,서울,강남구,385.6,121.4,16.2,55.6,192.40000000000006
2010,강원,홍천군,254.4,620.5,102.8,0.3,0.0
2010,인천,중구,44.3,157.4,214.4,7.3,0.0
2012,전남,해남군,377.1,10.1,9.1,126.8,231.09999999999997
2011,대구,동구,108.8,153.6,0.4,18.6,0.0
2010,경기,김포시,93.1,56.3,401.5,16.1,0.0
2013,경기,여주시,245.9,3.1,23.4,90.0,129.4
2010,강원,횡성군,331.9,46.2,76.0,27.8,181.89999999999998
2013,인천,동구,23.6,62.3,94.4,45.0,0.0
2012,경기,가평군,26.7,31.9,76.4,58.0,0.0
2009,강원,태백시,290.9,223.6,89.3,13.8,0.0
2011,경북,경산시,46.7,205.3,20.8,33.0,0.0
2012,전남,나주시,643.1,59.9,12.5,3.6,567.1
2010,울산,남구,280.3,162.0,13.1,14.8,90.40000000000002
2012,충남,보령시,51.4,25.0,26.9,38.4,0.0
2012,경기,안양시,147.7,251.7,92.6,155.0,0.0
2012,경남,밀양시,96.0,346.1,19.6,9.5,0.0
2010,경남,통영시,262.1,5.4,20.0,20.9,215.80000000000004
2009,전남,영암군,43.0,19.0,92.0,2.3,0.0
2012,충남,태안군,233.2,15.6,10.7,51.3,155.60000000000002
2013,대구,달성군,691.1,30.5,3.3,20.2,637.1
2013,전남,목포시,177.0,211.8,15.0,5.4,0.0
2011,대구,수성구,29.5,65.4,66.1,28.8,0.0
2010,울산,남구,368.2,33.9,79.1,0.0,255.20000000000002
2012,서울,중랑구,199.1,159.4,34.6,24.3,0.0
2011,대전,동구,54.6,180.1,48.7,19.6,0.0
2012,경남,고성군,70.6,210.8,45.5,11.6,0.0
2010,경기,수원시,1118.1,35.7,31.3,13.5,1037.6
2013,광주,서구,459.0,119.4,185.2,24.9,129.50000000000003
2013,경남,김해시,355.5,82.1,10.2,10.1,253.1
2010,전북,김제시,215.0,216.2,34.6,9.6,0.0
2010,부산,연제구,280.3,61.4,0.0,6.1,212.8
2013,강원,양양군,98.1,16.5,89.9,9.6,0.0
2013,제주,제주시,52.3,55.4,68.0,1.0,0.0
2013,경기,동두천시,403.2,57.3,0.0,30.8,315.09999999999997
2012,전북,장수군,393.0,28.6,29.3,125.6,209.49999999999997
2009,부산,영도구,45.3,9.0,90.6,3.6,0.0
2012,강원,삼척시,103.7,24.3,36.4,15.6,27.400000000000006
2009,경기,의정부시,411.6,87.1,89.8,44.8,189.89999999999998
2013,서울,강남구,39.2,121.0,11.0,0.0,0.0
2009,경기,가평군,33.4,61.9,0.0,91.4,0.0
2009,충북,영동군,213.5,345.5,1.6,8.9,0.0
2012,경기,광주시,133.7,65.0,83.1,0.0,0.0
2013,경남,창녕군,138.7,14.0,180.4,27.6,0.0
2010,전남,구례군,65.1,75.7,107.9,25.9,0.0
2013,서울,성북구,166.6,5.5,11.5,21.2,128.4
2010,경기,고양시,721.1,206.9,27.2,33.1,453.90000000000003
2009,강원,영월군,45.7,106.4,101.8,7.3,0.0
2012,부산,영도구,138.4,12.3,1.3,16.1,108.70000000000002
2013,서울,중구,227.6,16.5,47.3,131.0,32.80000000000001
2009,강원,속초시,278.2,20.5,132.6,13.3,111.8
2011,전남,강진군,118.1,67.4,3.6,4.5,42.59999999999999
2013,광주,광산구,275.5,95.3,25.7,23.5,131.0
2011,강원,춘천시,76.4,12.4,151.3,153.4,0.0
2012,서울,동작구,720.2,21.2,12.0,18.6,668.4
2013,전남,영암군,20.8,113.2,87.5,199.6,0.0
2009,경남,통영시,146.6,145.1,6.2,8.2,0.0
2011,부산,강서구,228.6,17.6,13.6,1.1,196.3
2010,울산,남구,60.4,388.0,61.6,0.0,0.0
2010,부산,서구,278.0,14.4,90.0,46.8,126.80000000000003
2012,전남,보성군,138.7,12.8,20.4,22.4,83.1
2012,강원,인제군,20.8,10.4,84.3,4.7,0.0
2012,경남,거창군,237.4,106.4,372.4,23.7,0.0
2013,충북,괴산군,51.9,15.9,27.2,88.0,0.0
2012,경북,포항시,282.9,29.9,53.0,10.1,189.89999999999998
2010,대구,남구,302.1,237.7,6.3,8.1,50.000000000000036
2012,전남,곡성군,290.6,37.6,19.1,45.9,188.00000000000003
2010,경기,평택시,328.8,112.5,10.6,0.0,205.70000000000002
2011,충남,부여군,21.8,143.4,52.3,13.8,0.0
2012,강원,철원군,29.8,2.9,0.0,1.3,25.6
2012,광주,광산구,280.3,7.2,0.0,28.8,244.3
2012,서울,강동구,491.3,140.6,54.3,8.8,287.6
2013,부산,서구,17.9,9.1,48.9,0.0,0.0
2009,충북,음성군,163.3,267.0,44.4,20.6,0.0
2013,전남,곡성군,18.3,27.2,38.9,0.0,0.0
2011,경기,가평군,43.3,71.3,75.2,4.1,0.0
2011,전북,김제시,222.8,6.9,20.8,10.5,184.6
2010,경남,남해군,47.5,172.4,55.1,27.8,0.0
2010,대구,서구,200.1,32.9,0.0,8.3,158.89999999999998
2011,경기,양평군,104.8,99.6,18.7,11.2,0.0
2009,부산,금정구,521.1,173.7,309.4,0.0,38.00000000000006
2012,충남,서천군,85.1,15.7,49.7,23.4,0.0
2013,서울,동대문구,144.3,16.7,7.4,49.5,70.7
2012,전북,군산시,167.6,67.1,26.3,33.2,41.0
2010,전북,진안군,339.9,202.2,106.8,11.5,19.39999999999999
2010,서울,강북구,289.8,139.3,2.3,14.2,134.0
2013,경남,진주시,138.1,15.7,34.5,33.8,54.099999999999994
2012,경북,영덕군,390.3,2.5,184.9,1.4,201.5
2009,전북,부안군,339.9,98.8,0.0,24.4,216.69999999999996
2012,전북,정읍시,156.2,158.8,0.0,0.0,0.0
2011,서울,서대문구,247.5,174.3,129.8,6.3,0.0
2011,부산,기장군,229.5,38.8,58.4,13.0,119.29999999999998
2012,충북,제천시,49.1,164.6,0.0,8.3,0.0
2012,대전,동구,128.1,25.5,83.6,10.4,8.6
2012,경기,안산시,247.1,239.2,90.6,113.9,0.0
2011,경남,산청군,64.9,13.7,105.7,18.3,0.0
2012,서울,송파구,333.4,24.1,20.8,27.9,260.59999999999997
2012,대구,서구,46.2,10.1,46.1,54.4,0.0
2011,경기,가평군,163.3,143.4,78.1,11.1,0.0
2013,경기,안성시,16.0,346.1,134.9,18.3,0.0
2010,인천,청라경제청,157.2,205.3,38.2,9.6,0.0
2010,서울,강북구,271.7,20.2,18.3,11.7,221.5
2011,충북,옥천군,191.3,68.0,15.0,5.6,102.70000000000002
2009,인천,계양구,97.5,4.3,12.4,22.4,58.4
2012,전북,완주군,337.6,13.4,38.9,46.6,238.70000000000007
2012,서울,서초구,118.1,105.1,7.4,3.4,2.1999999999999997
2013,경북,청도군,50.7,198.7,90.6,29.3,0.0
2010,경기,부천시,45.1,30.6,11.2,105.2,0.0
2011,경기,화성시,282.0,38.1,93.6,27.9,122.4
